id,time,activityrecognition#0,activityrecognition#1,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.light#mean,android.sensor.light#min,android.sensor.light#max,android.sensor.light#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.magnetic_field#mean,android.sensor.magnetic_field#min,android.sensor.magnetic_field#max,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#mean,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#max,android.sensor.magnetic_field_uncalibrated#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.pressure#mean,android.sensor.pressure#min,android.sensor.pressure#max,android.sensor.pressure#std,android.sensor.proximity#mean,android.sensor.proximity#min,android.sensor.proximity#max,android.sensor.proximity#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,android.sensor.step_counter#mean,android.sensor.step_counter#min,android.sensor.step_counter#max,android.sensor.step_counter#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std,target,user
213,29,,15,9.749874783,7.615684458,12.0206142,1.227040411,0.968973112,0.967442592,0.970074328,0.001242458,9.806650198,9.806649077,9.806650774,4.26E-07,0.29134154,0.060874101,0.64355533,0.18162717,0.267855997,0.140105775,0.3678875,0.098371842,1,1,1,0.707106781,2.463440436,1.060992138,3.865888734,1.983361403,44.63820304,43.66497911,45.84275404,0.859820288,138.4748553,138.1521939,138.7975167,0.456312119,70.14246451,70.14246451,70.14246451,0.067710696,,,,,,,,,0.543599835,0.536155001,0.549015528,0.004161807,,,,,89.74333335,89.74333335,89.74333335,,6.75,6.75,6.75,,Bus,U1
20915,176,,100,9.776324147,9.019484648,10.59639857,0.393347909,0.505150392,0.470983537,0.546659495,0.029933675,9.806645063,9.806645063,9.806645063,4.02E-06,0.041251818,0.023962532,0.058541103,0.024450742,0.049052954,0.040898386,0.062014495,0.009965446,5254,5254,5254,,0.363659343,0.261422917,0.490745237,0.116663206,32.75027554,30.10083055,34.42106955,1.335350153,73.5346197,73.32298527,73.74625414,0.299296292,104.898672,52.35493729,350.9504049,66.88530687,1003.29614,1003.29614,1003.29614,0.010182338,,,,,0.738999625,0.668304305,0.809694945,0.099978281,,,,,79.8740139,79.8740139,79.8740139,3.841435683,12.024639,10.251331,13.797947,2.507836224,Car,U11
5333,295,,92,10.15506214,9.756847976,10.71933743,0.319969944,0.992954484,0.992822582,0.993080705,8.80E-05,9.806650157,9.806649422,9.806650703,3.40E-07,0.03526544,0.007727398,0.076987262,0.01948386,0.048145628,0.019559637,0.109055492,0.028259341,,,,,0.400093092,0.087412189,0.891714143,0.362055428,84.3229732,77.96335028,89.94703251,6.025607876,93.59792888,88.72969499,101.7137068,4.995558599,327.2406864,327.0548793,327.4264934,0.262770852,,,,,,,,,0.990082323,0.989929126,0.990392896,0.000211112,,,,,89.76029136,89.76029136,89.76029136,0.022327506,,,,,Train,U1
16922,41,,100,9.803954047,9.774109424,9.844460713,0.017746304,0.984296336,0.984296336,0.984296336,9.11E-05,9.806650211,9.806649802,9.806650496,2.92E-07,0.001728651,0,0.003368662,0.000877541,0.017043382,0.01540035,0.018512323,0.001119485,24,24,24,,0.022787169,0.022787169,0.022787169,0.017940398,39.15801202,39.01307557,39.26754465,0.116353719,53.2708257,52.91597112,53.56799418,0.329817039,102.3923844,99.67227062,103.501341,0.817485378,1005.74365,1005.74365,1005.74365,,,,,,0.779244612,0.778076122,0.780160826,0.000961423,,,,,,,,,0,0,0,,Still,U12
11760,132,,100,9.851525231,9.816941731,9.874653993,0.015293157,0.409996915,0.409983365,0.410012285,1.47E-05,9.806618581,9.806586473,9.806635999,2.78E-05,0.001571837,0.001221731,0.002116099,0.000434239,0.048460702,0.048006393,0.048915011,0.00064249,185,185,185,,0.016573783,0.001923538,0.031224028,0.020718575,28.74259415,28.74259415,28.74259415,1.032338773,245.9342322,244.5057914,247.590782,1.284878247,181.3913011,181.3912506,181.391351,2.83E-05,,,,,,,,,0.999925419,0.999925382,0.999925455,3.66E-08,,,,,53.73272539,53.73272539,53.73272539,26.72371202,0.011059755,0.011059755,0.011059755,0.003756858,Still,U10
11159,385,,100,9.81253063,9.682952098,9.902228406,0.044279904,0.859033956,0.858654993,0.86065532,0.000582721,9.806601031,9.806601031,9.806601031,1.99E-05,0.001727788,0.001727788,0.001727788,0.0084407,0.048132157,0.040703983,0.061633853,0.008436092,29,29,29,,0.027919527,0.027919527,0.027919527,0.050600807,48.44213687,48.44213687,48.44213687,0.603490765,248.3162371,247.5029672,249.7769786,1.052971795,280.4558915,278.9247704,280.9824147,0.734775027,,,,,,,,,0.680321295,0.676523548,0.686727444,0.005052194,6803,6803,6803,,,,,,0,0,0,,Still,U10
18313,62,,85,9.791301692,8.091870021,11.99618623,0.777488247,0.727365648,0.722517148,0.731172149,0.004420586,9.806636437,9.806636437,9.806636437,4.18E-06,0.04548383,0.04548383,0.04548383,0.003207601,0.036429939,0.024556479,0.053825516,0.013034469,0,0,0,,0.320246033,0.320246033,0.320246033,0.024614937,45.8735237,45.8735237,45.8735237,0.692042587,170.2765553,170.1572802,170.4824331,0.179042226,292.8158153,292.8158153,292.8158153,0.230436742,1042.6294,1042.6294,1042.6294,,0,0,0,,0.690607728,0.680644347,0.699037512,0.00929199,,,,,84.22668327,84.22668327,84.22668327,1.889939196,9.091069,9.091069,9.091069,0,Bus,U7
2071,53,,100,9.871233571,8.049758205,12.58637886,1.037809496,0.585166592,0.579516649,0.592605614,0.004567594,9.806650102,9.806649761,9.806650459,2.41E-07,0.040864094,0.011168777,0.183246708,0.035338753,0.118718393,0.035364129,0.331318569,0.117369715,6,6,6,,1.11752376,0.267117249,2.717835597,0.966570813,149.2299911,147.2451992,151.2337614,1.80955896,189.6919456,188.7173572,190.666534,1.378276101,61.40597816,60.84918772,61.9627686,0.787420588,,,,,,,,,0.459529979,0.455755124,0.46365476,0.003237175,,,,,89.77693451,89.77693451,89.77693451,,17.75,17.75,17.75,,Car,U1
1735,361,,100,10.155739,9.144692814,11.11895974,0.575479459,0.95166523,0.95166523,0.95166523,0.000670378,9.806650185,9.806649886,9.806650594,2.00E-07,0.020235896,0.004868152,0.034504185,0.008574969,0.042694357,0.022740623,0.063925136,0.018850299,,,,,1.146654675,0.651785624,2.255527245,0.647269841,56.65838341,55.84726741,57.39123591,0.587633346,155.2463533,154.0303498,156.0849457,0.96751135,344.3657588,343.7944267,345.2842767,0.551692621,,,,,,,,,0.327721319,0.324453201,0.331661379,0.002246915,,,,,89.76846817,89.7569024,89.78003395,0.016356472,32.75,32.75,32.75,,Car,U1
17433,13,,100,10.24724065,9.427015169,10.97428043,0.638323752,0.99994185,0.999924733,0.999967775,2.28E-05,9.806634563,9.806634563,9.806634563,2.18E-06,0.061093763,0.046213329,0.095500228,0.023066073,0.017185764,0.016674026,0.017697502,0.000723707,,,,,0.349941757,0.204244211,0.495639304,0.206047446,61.08404047,61.08404047,61.08404047,11.00532268,78.66648543,77.56571408,79.70326217,0.823157325,242.2779662,240.7421273,243.752443,1.035649495,1020.2866,1020.2866,1020.2866,,0,0,0,,0.99998404,0.999970914,0.999997165,1.86E-05,,,,,,,,,44.263973,44.263973,44.263973,,Train,U12
592,124,,100,9.601730663,9.569527166,9.635853928,0.021369107,0.958466489,0.958266306,0.958626364,0.000129289,9.806650017,9.806649643,9.806650345,2.19E-07,0.014788855,0.002879831,0.053896313,0.010610123,0.044825962,0.029920685,0.091582529,0.023615541,,,,,0.041844126,0.021906849,0.051893668,0.017266378,17.96716332,16.71037389,19.36978581,0.874439823,126.4578016,125.0560111,127.8059617,1.126292794,191.1512676,189.4656119,193.3409777,1.98624468,,,,,,,,,0.928456707,0.926993995,0.929646536,0.00106478,,,,,85.20476784,85.20476784,85.20476784,0.186592981,,,,,Bus,U1
14780,33,,100,9.974272244,9.769025471,10.09736954,0.116065638,0.990022418,0.984633378,0.995857389,0.005625277,9.806650226,9.806649866,9.806650695,3.56E-07,0.517759997,0.018689008,1.596851606,0.544404622,0.541371635,0.028846502,1.304120571,0.497790894,0,0,0,,0.603789696,0.097707011,1.78654347,0.595274489,39.59711048,39.59711048,39.59711048,2.251316181,62.01633472,61.71961868,62.31305076,0.419619846,173.7483445,166.5175432,184.695552,6.971635228,1027.68515,1027.6552,1027.7151,0.042355696,,,,,0.959049042,0.903834544,0.999840106,0.039081748,58,58,58,,78.2167553,78.2167553,78.2167553,,0,0,0,,Walking,U2
13530,609,,100,9.694794231,9.656793515,9.733751641,0.016218585,,,,,,,,,,,,,,,,,33.5,33,34,0.707106781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.30765703,49.30765703,49.30765703,1.006611253,0,0,0,0,Car,U8
2183,165,,100,9.826812098,8.593403823,10.57109504,0.532913393,0.905605846,0.89990956,0.909741503,0.003618689,9.806650122,9.806649593,9.806650747,3.43E-07,0.092501486,0.009033938,0.24825925,0.055096034,0.11097288,0.088440315,0.167882651,0.038148259,6,6,6,,0.682709895,0.330298967,0.859068517,0.218057931,278.8127118,270.9625802,286.5362372,5.425148212,385.9695188,382.7407899,389.6128694,3.454750677,274.272315,273.9590207,274.4636683,0.273531549,,,,,,,,,0.853530161,0.821703445,0.870886762,0.018378257,,,,,89.85859837,89.79410837,89.92308837,0.091202633,0.5,0.5,0.5,,Car,U1
13701,100,,62,9.902356328,9.426632485,10.69046351,0.253595042,,,,,,,,,,,,,,,,,260,260,260,6.551081336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.49775022,77.49775022,77.49775022,0.982118453,,,,,Car,U8
7063,74,,100,9.739419113,5.944617876,15.46000389,2.835335777,0.939645658,0.928845613,0.966821171,0.015311984,9.806650192,9.806649212,9.806651036,5.17E-07,1.312538609,0.288820369,3.740912174,0.881204012,1.693976022,0.672420325,3.599314721,0.962393482,,,,,4.533896136,1.734711523,8.537969866,2.868607709,43.66005293,41.58315874,45.08323963,1.565795913,154.5725774,152.5911955,157.7014148,2.235327188,170.8110631,154.141336,183.0294109,13.00646574,,,,,,,,,0.98805322,0.972104211,0.995684281,0.009096189,3727,3727,3727,,89.72379062,89.72379062,89.72379062,0.02707035,1.5,1.5,1.5,,Walking,U1
259,75,,15,9.545632903,9.095053523,10.27406384,0.282573038,0.860562957,0.849358989,0.869433697,0.007802956,9.806650114,9.806649462,9.806650567,3.82E-07,0.042821958,0.007725002,0.148564537,0.03476717,0.072107318,0.038982395,0.10523224,0.046845714,1,1,1,0,0.399796407,0.278084113,0.521508702,0.172127178,41.15788499,40.60905689,41.84313155,0.465359201,148.8290127,148.3602997,149.3065867,0.473205756,318.5306159,304.3470034,325.4329179,9.597966471,,,,,,,,,0.681533734,0.660909478,0.701603186,0.015275743,,,,,89.75916185,89.75916185,89.75916185,0.034126474,6.75,6.75,6.75,,Bus,U1
15248,17,,92,9.847616263,3.417236725,20.4311336,2.252669491,0.334235048,0.302564224,0.377039941,0.01113305,9.806648772,9.806646742,9.806650723,7.49E-07,0.27795003,0.006903703,1.674970822,0.273182848,0.279179738,0.009408161,1.666134174,0.273276463,1.857142857,1,2,0.356348323,1.873952777,0.068587375,12.40523457,1.70209913,45.48921166,44.13082869,47.26298929,0.946879813,54.69221911,53.94969882,55.53323329,0.429942959,340.0967765,28.02809145,359.6776765,50.12032746,1010.1783,1010.0515,1010.6775,0.169899604,5.333333333,0,8,4.618802154,0.257788691,0.220034902,0.324735126,0.013735447,13877,13877,13877,,,,,,,,,,Bus,U12
18979,234,,85,9.732793652,9.204241593,10.3666707,0.360644385,0.920295375,0.892263529,0.948327221,0.039643017,9.806648685,9.80664794,9.806649429,1.05E-06,0.292444759,0.019162094,1.287335871,0.274826917,0.322019068,0.057447322,0.684249794,0.180015859,117,117,117,4.949747468,0.301323219,0.301323219,0.301323219,0.089322863,64.38619482,58.28052903,66.2770715,2.043452249,183.9107683,182.9263513,186.2560066,1.589255082,139.5198758,139.5198758,139.5198758,0.533186432,1031.4089,1031.3577,1031.4539,0.037639673,8,8,8,,0.954952567,0.941353849,0.968551286,0.019231492,,,,,80.79858828,80.79858828,80.79858828,1.222234998,,,,,Train,U7
52,55,,100,9.663735321,9.060410693,10.69688243,0.411223148,0.684067096,0.675855122,0.697252199,0.009414186,9.806650101,9.80664946,9.806650567,3.94E-07,0.13461078,0.004743741,0.786687744,0.169164292,0.067275244,0.027280885,0.107076415,0.032856441,7,7,7,,0.284795255,0.045776413,0.450646625,0.195157854,29.96355008,29.03904517,31.09399185,0.690150865,138.6616584,137.5819783,139.7040281,0.886844504,349.937798,349.937798,349.937798,11.16452071,,,,,,,,,0.69722672,0.675826658,0.714955119,0.014510123,,,,,86.77948302,86.77948302,86.77948302,,8,8,8,,Bus,U1
291,107,,54,9.530282493,9.291804557,9.782306131,0.154172332,0.658712556,0.655719839,0.660804122,0.001850885,9.806650079,9.806649359,9.806650583,4.49E-07,0.027205487,0.005997403,0.077605194,0.01618509,0.042100822,0.026377464,0.058360159,0.011876429,1,1,1,0,0.292381043,0.257186802,0.350175881,0.050446332,47.64078803,45.86831323,49.31060839,1.004403819,161.7954376,160.993715,162.3691949,0.715515471,160.8965959,158.4190454,162.0506583,1.693942515,,,,,,,,,0.958139439,0.954609018,0.961655607,0.002778755,,,,,89.77186032,89.77186032,89.77186032,0.00877835,6.75,6.75,6.75,,Bus,U1
6046,18,,100,9.97731046,9.787314039,10.14615417,0.134669573,0.972320604,0.971099429,0.973190322,0.000813155,9.806650096,9.806649622,9.806650645,3.03E-07,0.012368053,0.003725083,0.031074486,0.006686526,0.028286566,0.019067614,0.032341118,0.005280106,27,27,27,,0.181219926,0.033567846,0.544077699,0.166509522,111.061598,93.40046724,122.8802825,10.53567518,103.0389519,103.0389519,103.0389519,5.49317927,322.879987,322.5911078,323.1688662,0.408536852,,,,,,,,,0.969960823,0.969152217,0.971138371,0.00068355,,,,,89.25664151,89.25664151,89.25664151,,,,,,Train,U1
13806,12,,100,9.853922836,9.817084343,9.89219925,0.017526505,,,,,,,,,,,,,,,,,5.666666667,3,8,2.516611478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91754863,45.24902179,56.58607546,8.016507523,0,0,0,0.096086386,Still,U8
19957,298,,5,9.268311996,8.657805293,9.942040754,0.418119639,0.957799589,0.801775307,0.997514616,0.087226143,9.806650491,9.806650233,9.80665075,3.65E-07,1.005164598,0.41861545,2.071758033,0.644471428,0.643841849,0.224666937,1.099233889,0.438406887,21.375,21.375,21.375,,1.529095073,0.52216862,2.596868668,0.849086708,100.0074008,52.85950918,140.4198258,28.98311255,64.12551779,64.12551779,64.12551779,3.125346551,174.0222482,122.1625668,232.7775029,53.4560209,1011.8944,1011.8944,1011.8944,0.009263099,,,,,0.952006712,0.91124788,0.992765544,0.057641693,29514,29514,29514,,43.80500675,37.61627185,49.99374165,8.752192834,0,0,0,0,Walking,U3
378,70,,100,9.620445213,9.467042563,9.818084923,0.100070979,0.811215659,0.806144706,0.825094903,0.007130396,9.806650038,9.806649268,9.806650903,5.44E-07,0.165925356,0.010737136,0.595601413,0.167080047,0.139364259,0.032837035,0.292991633,0.109328639,1,1,1,2.121320344,0.626306942,0.114785527,1.880765648,0.672167199,30.50384035,28.35697765,31.23137953,0.878291848,140.7887588,140.7887588,140.7887588,2.425753207,391.9642905,384.6045064,399.1724798,7.285169734,,,,,,,,,0.981924575,0.976550822,0.984375819,0.00244344,,,,,89.74135275,89.74135275,89.74135275,0.009790997,0,0,0,,Bus,U1
319,11,,100,9.359531633,7.884799895,10.45955463,0.739726867,0.580816438,0.516166106,0.710999019,0.063235068,9.806650002,9.806649533,9.806650413,2.66E-07,0.326250098,0.230823457,0.628753711,0.083195568,0.366484316,0.1636638,0.60983981,0.172342172,0,0,0,0,1.830566931,0.738453134,3.93795957,1.448047252,30.11347604,28.74142606,31.42657721,1.083064415,147.2119321,143.9781636,150.4457005,4.573239182,193.7452598,160.3710657,258.4366505,44.07812584,,,,,,,,,0.936736934,0.884897891,0.987836031,0.038808291,,,,,89.76677754,89.7569024,89.77665269,0.013965561,,,,,Bus,U1
18399,148,,77,9.988288465,7.293111458,13.57206461,1.181548154,0.33255461,0.33255461,0.33255461,0.076066363,9.80663367,9.80663367,9.80663367,1.08E-06,0.487714411,0.23269396,0.722914533,0.243745121,0.325285601,0.325285601,0.325285601,0.141302157,0,0,0,,0.234017348,0.234017348,0.234017348,1.870925995,32.78206489,32.7466032,32.81752658,0.050150397,127.8927431,125.99373,129.7917563,2.685610141,81.99254071,81.99254071,81.99254071,0.273831038,1043.6917,1043.6917,1043.6917,,0,0,0,,0.467376487,0.44714197,0.487611003,0.028615927,,,,,79.18397962,73.24949008,85.11846917,8.392635607,5.4257073,5.4257073,5.4257073,0.115852729,Bus,U7
17830,47,,100,13.68207486,1.20212052,58.76723172,8.23467197,0.881847031,0.506331363,0.999999989,0.110513381,9.806631586,9.806603809,9.806647431,8.32E-06,2.510979235,0.588098342,5.916922065,1.047999294,2.511060927,0.596907525,5.920930311,1.047842976,69.21428571,39,102,17.75420064,9.817464745,0.801142948,59.59429798,7.038413894,50.71372127,46.60407707,60.22026411,1.961095881,91.91398237,78.09775939,109.8965424,6.801214408,312.1729856,69.56715867,404.1609124,31.93160906,1008.349933,1008.27905,1008.4197,0.036358655,0,0,0,4,0.786110285,0.393330849,0.986401587,0.117642522,6752.5,6748,6757,3.027650354,,,,,1.2336528,1.1459625,1.3249106,0.074762906,Walking,U12
6790,105,,90,9.997379682,6.881086006,15.25233634,2.840246318,0.785396969,0.780998708,0.789795231,0.006220081,9.806650186,9.806649692,9.80665065,3.58E-07,0.86375641,0.306292325,1.960015749,0.45358688,1.175108699,0.774906888,1.712520351,0.483631737,11.5,11,12,0.707106781,1.074758407,1.074758407,1.074758407,0.751132843,55.08574376,54.19350401,57.05023175,1.325809872,110.2853113,106.9965788,115.3801713,4.474117549,103.0418019,100.8921985,106.970472,3.40736863,,,,,,,,,0.807707754,0.765388158,0.840448518,0.029129344,1174,1174,1174,,84.44761435,84.21653277,84.67869593,0.326798705,1,1,1,,Walking,U1
8907,63,,100,9.837527988,9.816511964,9.855059826,0.00979754,,,,,9.807037794,9.807037794,9.807037794,7.59E-05,,,,,,,,,119,119,119,0,0.019262081,0.019262081,0.019262081,0.017725798,36.72798801,35.91590136,37.92346431,0.438993147,,,,,322.6410178,322.6410178,322.6410178,0.530479442,,,,,,,,,,,,,,,,,39.82452151,39.82452151,39.82452151,14.60492068,,,,,Still,U4
10630,30,,100,10.2117591,7.574521746,13.21708291,1.313651146,0.742243149,0.666206861,0.80388408,0.044830278,9.806627518,9.806627518,9.806627518,1.54E-05,0.112279887,0.073150955,0.135104833,0.034043144,0.027563496,0.027563496,0.027563496,0.020043371,331,331,331,,0.981599911,0.981599911,0.981599911,0.351594441,47.66207312,47.23060945,48.09353679,0.610181778,318.5377321,316.9369885,321.4501444,2.055646011,293.0890983,290.6270431,294.9475155,0.993816769,,,,,,,,,0.556884158,0.549350534,0.57390198,0.00990623,,,,,,,,,10.961514,10.961514,10.961514,0.308415229,Car,U10
18322,71,,85,9.90438997,9.352988451,10.44258987,0.173008199,0.687824528,0.687824528,0.687824528,0.005242429,9.806640541,9.806640541,9.806640541,3.26E-06,0.081169262,0.081169262,0.081169262,0.014870157,0.041426599,0.026933546,0.056636136,0.01115047,0,0,0,,0.2435461,0.2435461,0.2435461,0.018939566,46.67108506,46.67108506,46.67108506,0.699405655,169.5950184,168.6813861,170.5086508,1.2920713,294.7285945,294.6752797,294.7819093,0.075398493,1042.867,1042.867,1042.867,,0,0,0,,0.705393421,0.705393421,0.705393421,0.00328185,,,,,85.89417316,85.89417316,85.89417316,0.427768714,9.091069,9.091069,9.091069,0,Bus,U7
15107,91,,100,10.79682964,7.096102473,13.35142363,2.835510721,0.98042353,0.935655123,0.99576954,0.020386527,9.80665015,9.806650023,9.806650276,1.79E-07,0.644491917,0.261808216,1.355065987,0.356442932,0.81831609,0.448063815,1.722787065,0.430389717,,,,,3.580801288,2.429611484,4.731991091,1.628028233,58.37225023,56.21882076,60.52567969,3.045409149,64.76977742,64.05480402,65.51084177,0.604613411,187.8139037,176.9201814,202.2613911,10.55748866,1024.0471,1024.0471,1024.0471,0.007071068,,,,,0.970671039,0.941242739,0.984792825,0.015045557,1989,1989,1989,,74.08472675,74.08472675,74.08472675,,1.13,1.13,1.13,,Walking,U2
17833,50,,100,13.60263064,1.532405569,60.78348908,8.392320396,0.872940188,0.384996578,0.999999631,0.110167993,9.806631907,9.806602136,9.806649127,8.91E-06,2.42544914,0.6913,5.62466692,1.028706628,2.4255972,0.706922367,5.629498468,1.027246278,31.85185185,20,50,7.754421586,9.500051289,1.592401662,54.50560315,6.912945351,52.4271998,49.49080723,55.6852779,1.199251905,96.13461599,87.66378956,106.96635,5.50109357,323.5272142,94.54195254,397.8216819,25.76112317,1008.278624,1008.23,1008.32446,0.022168721,0,0,0,4,0.766069365,0.373033187,0.986086334,0.121450469,6790.2,6784,6796,4.157990968,,,,,1.3210617,1.3210617,1.3210617,0.074762906,Walking,U12
17309,9,,100,9.745788229,8.77262946,10.88264638,0.350119769,0.036664884,0.02763791,0.050084179,0.004572159,9.806650147,9.806648944,9.80665126,4.62E-07,0.012645313,0,0.048278932,0.008755203,0.021130797,0.006479751,0.057267252,0.007991715,848.7142857,817,856,9.115949161,0.386691745,0.053559967,1.116355412,0.182800287,131.3070171,129.4530803,133.4065315,0.962952632,131.3054586,129.4530803,133.4065315,0.963252025,100.2883788,100.1194618,100.4177974,0.078397844,1008.919107,1008.8867,1008.96216,0.026827388,8,8,8,0,0.767419659,0.766559742,0.768149938,0.000421348,1483,1483,1483,,,,,,38.6922098,38.616413,38.82056,0.08588282,Train,U12
4364,61,,100,9.648279485,9.514564102,9.738298106,0.067833808,0.722505276,0.722077341,0.723345909,0.00048459,9.806650205,9.806649385,9.80665097,5.60E-07,0.009225103,0.001192726,0.015949471,0.003055279,0.044069184,0.038196312,0.046706914,0.003214771,83.5,68,99,21.92031022,0.111269269,0.077500595,0.145037943,0.047756117,39.34589128,31.55320216,45.36833335,5.192464895,133.5503762,132.7501251,134.7625564,1.067583305,43.18826674,42.98414718,43.57565504,0.335650052,,,,,,,,,0.369539303,0.36683252,0.372737818,0.002215929,,,,,89.2847222,89.2847222,89.2847222,,,,,,Train,U1
17987,7,,100,12.61833407,2.273159518,40.0005861,8.085855203,0.932866223,0.932866223,0.932866223,0.014988185,9.806620114,9.806620114,9.806620114,9.17E-06,2.504286003,0.605560429,4.467999346,1.04495726,2.363166451,0.438622558,4.888391477,0.949644468,,,,,3.665647183,3.665647183,3.665647183,1.468642768,27.45050091,27.45050091,27.45050091,0.160519534,102.4014648,102.4014648,102.4014648,0.316057632,197.9524183,72.65239373,368.4447121,124.8483723,,,,,0,0,0,,0.665037933,0.655419545,0.67465632,0.013602454,589,589,589,,87.34556365,84.96535207,89.72577522,3.36612749,0,0,0,,Walking,U12
113,20,,8,10.09574662,9.587940045,11.06093359,0.592248868,0.999239705,0.99589679,0.999971087,0.001481629,9.806650285,9.806649832,9.806650585,2.49E-07,0.351013839,0.06756105,2.080178107,0.529437614,0.283978773,0.061056281,0.506901265,0.315260012,138,56,224,93.06986623,1.184231323,0.624324145,1.7441385,0.791828324,56.14822961,45.59360802,66.83716416,12.01948591,152.4126173,149.6825774,157.6189441,4.510596047,316.3076367,316.3076367,316.3076367,0.70912411,,,,,,,,,0.581320646,0.50031978,0.93348476,0.172673629,,,,,89.76170303,89.76170303,89.76170303,,,,,,Bus,U1
